166.357, 1901, Jan Average, Tanzania, United Republic of, TZA
186.524, 1930, Jan Average, Tanzania, United Republic of, TZA
202.695, 1930, Feb Average, Tanzania, United Republic of, TZA
299.866, 1930, Mar Average, Tanzania, United Republic of, TZA
211.939, 1930, Apr Average, Tanzania, United Republic of, TZA
47.8733, 1930, May Average, Tanzania, United Republic of, TZA
6.62907, 1930, Jun Average, Tanzania, United Republic of, TZA
6.14142, 1930, Jul Average, Tanzania, United Republic of, TZA
9.04233, 1930, Aug Average, Tanzania, United Republic of, TZA
32.3918, 1930, Sep Average, Tanzania, United Republic of, TZA
21.643, 1930, Oct Average, Tanzania, United Republic of, TZA
82.451, 1930, Nov Average, Tanzania, United Republic of, TZA
77.6326, 1930, Dec Average, Tanzania, United Republic of, TZA
143.111, 1931, Jan Average, Tanzania, United Republic of, TZA
137.398, 1931, Feb Average, Tanzania, United Republic of, TZA
213.535, 1931, Mar Average, Tanzania, United Republic of, TZA
188.281, 1931, Apr Average, Tanzania, United Republic of, TZA
69.5454, 1931, May Average, Tanzania, United Republic of, TZA
11.6957, 1931, Jun Average, Tanzania, United Republic of, TZA
7.18165, 1931, Jul Average, Tanzania, United Republic of, TZA
7.17656, 1931, Aug Average, Tanzania, United Republic of, TZA
14.5659, 1931, Sep Average, Tanzania, United Republic of, TZA
11.4053, 1931, Oct Average, Tanzania, United Republic of, TZA
75.8548, 1931, Nov Average, Tanzania, United Republic of, TZA
193.674, 1931, Dec Average, Tanzania, United Republic of, TZA
112.818, 1932, Jan Average, Tanzania, United Republic of, TZA
157.849, 1932, Feb Average, Tanzania, United Republic of, TZA
222.583, 1932, Mar Average, Tanzania, United Republic of, TZA
187.931, 1932, Apr Average, Tanzania, United Republic of, TZA
77.5534, 1932, May Average, Tanzania, United Republic of, TZA
11.3653, 1932, Jun Average, Tanzania, United Republic of, TZA
6.1682, 1932, Jul Average, Tanzania, United Republic of, TZA
4.37039, 1932, Aug Average, Tanzania, United Republic of, TZA
30.3041, 1932, Sep Average, Tanzania, United Republic of, TZA
15.8434, 1932, Oct Average, Tanzania, United Republic of, TZA
44.6188, 1932, Nov Average, Tanzania, United Republic of, TZA
143.265, 1932, Dec Average, Tanzania, United Republic of, TZA
227.736, 1933, Jan Average, Tanzania, United Republic of, TZA
164.765, 1933, Feb Average, Tanzania, United Republic of, TZA
144.523, 1933, Mar Average, Tanzania, United Republic of, TZA
106.591, 1933, Apr Average, Tanzania, United Republic of, TZA
34.1151, 1933, May Average, Tanzania, United Republic of, TZA
7.25774, 1933, Jun Average, Tanzania, United Republic of, TZA
8.30386, 1933, Jul Average, Tanzania, United Republic of, TZA
12.943, 1933, Aug Average, Tanzania, United Republic of, TZA
15.0331, 1933, Sep Average, Tanzania, United Republic of, TZA
26.4533, 1933, Oct Average, Tanzania, United Republic of, TZA
38.0266, 1933, Nov Average, Tanzania, United Republic of, TZA
138.087, 1933, Dec Average, Tanzania, United Republic of, TZA
166.063, 1934, Jan Average, Tanzania, United Republic of, TZA
117.805, 1934, Feb Average, Tanzania, United Republic of, TZA
171.164, 1934, Mar Average, Tanzania, United Republic of, TZA
123.596, 1934, Apr Average, Tanzania, United Republic of, TZA
86.856, 1934, May Average, Tanzania, United Republic of, TZA
29.327, 1934, Jun Average, Tanzania, United Republic of, TZA
13.6549, 1934, Jul Average, Tanzania, United Republic of, TZA
8.06596, 1934, Aug Average, Tanzania, United Republic of, TZA
9.32427, 1934, Sep Average, Tanzania, United Republic of, TZA
25.4344, 1934, Oct Average, Tanzania, United Republic of, TZA
67.5996, 1934, Nov Average, Tanzania, United Republic of, TZA
168.602, 1934, Dec Average, Tanzania, United Republic of, TZA
114.16, 1935, Jan Average, Tanzania, United Republic of, TZA
210.069, 1935, Feb Average, Tanzania, United Republic of, TZA
153.971, 1935, Mar Average, Tanzania, United Republic of, TZA
120.707, 1935, Apr Average, Tanzania, United Republic of, TZA
103.46, 1935, May Average, Tanzania, United Republic of, TZA
22.7866, 1935, Jun Average, Tanzania, United Republic of, TZA
1.56895, 1935, Jul Average, Tanzania, United Republic of, TZA
10.7574, 1935, Aug Average, Tanzania, United Republic of, TZA
21.8255, 1935, Sep Average, Tanzania, United Republic of, TZA
22.2943, 1935, Oct Average, Tanzania, United Republic of, TZA
75.426, 1935, Nov Average, Tanzania, United Republic of, TZA
161.069, 1935, Dec Average, Tanzania, United Republic of, TZA
203.627, 1936, Jan Average, Tanzania, United Republic of, TZA
166.108, 1936, Feb Average, Tanzania, United Republic of, TZA
204.705, 1936, Mar Average, Tanzania, United Republic of, TZA
245.956, 1936, Apr Average, Tanzania, United Republic of, TZA
69.5816, 1936, May Average, Tanzania, United Republic of, TZA
41.6153, 1936, Jun Average, Tanzania, United Republic of, TZA
3.80494, 1936, Jul Average, Tanzania, United Republic of, TZA
10.8751, 1936, Aug Average, Tanzania, United Republic of, TZA
21.6061, 1936, Sep Average, Tanzania, United Republic of, TZA
16.5761, 1936, Oct Average, Tanzania, United Republic of, TZA
37.0467, 1936, Nov Average, Tanzania, United Republic of, TZA
188.209, 1936, Dec Average, Tanzania, United Republic of, TZA
141.33, 1937, Jan Average, Tanzania, United Republic of, TZA
124.313, 1937, Feb Average, Tanzania, United Republic of, TZA
240.426, 1937, Mar Average, Tanzania, United Republic of, TZA
221.146, 1937, Apr Average, Tanzania, United Republic of, TZA
93.0221, 1937, May Average, Tanzania, United Republic of, TZA
9.60134, 1937, Jun Average, Tanzania, United Republic of, TZA
3.3301, 1937, Jul Average, Tanzania, United Republic of, TZA
7.83834, 1937, Aug Average, Tanzania, United Republic of, TZA
15.7211, 1937, Sep Average, Tanzania, United Republic of, TZA
42.9902, 1937, Oct Average, Tanzania, United Republic of, TZA
98.8345, 1937, Nov Average, Tanzania, United Republic of, TZA
93.7723, 1937, Dec Average, Tanzania, United Republic of, TZA
82.1589, 1938, Jan Average, Tanzania, United Republic of, TZA
128.388, 1938, Feb Average, Tanzania, United Republic of, TZA
225.491, 1938, Mar Average, Tanzania, United Republic of, TZA
137.436, 1938, Apr Average, Tanzania, United Republic of, TZA
59.4237, 1938, May Average, Tanzania, United Republic of, TZA
11.9365, 1938, Jun Average, Tanzania, United Republic of, TZA
4.98095, 1938, Jul Average, Tanzania, United Republic of, TZA
4.51927, 1938, Aug Average, Tanzania, United Republic of, TZA
13.3096, 1938, Sep Average, Tanzania, United Republic of, TZA
38.1467, 1938, Oct Average, Tanzania, United Republic of, TZA
77.5291, 1938, Nov Average, Tanzania, United Republic of, TZA
105.761, 1938, Dec Average, Tanzania, United Republic of, TZA
106.521, 1939, Jan Average, Tanzania, United Republic of, TZA
96.2201, 1939, Feb Average, Tanzania, United Republic of, TZA
200.329, 1939, Mar Average, Tanzania, United Republic of, TZA
202.911, 1939, Apr Average, Tanzania, United Republic of, TZA
80.5451, 1939, May Average, Tanzania, United Republic of, TZA
13.3895, 1939, Jun Average, Tanzania, United Republic of, TZA
4.82933, 1939, Jul Average, Tanzania, United Republic of, TZA
9.68971, 1939, Aug Average, Tanzania, United Republic of, TZA
16.8719, 1939, Sep Average, Tanzania, United Republic of, TZA
10.6615, 1939, Oct Average, Tanzania, United Republic of, TZA
67.1922, 1939, Nov Average, Tanzania, United Republic of, TZA
98.3727, 1939, Dec Average, Tanzania, United Republic of, TZA
209.845, 1940, Jan Average, Tanzania, United Republic of, TZA
154.745, 1940, Feb Average, Tanzania, United Republic of, TZA
227.289, 1940, Mar Average, Tanzania, United Republic of, TZA
170.684, 1940, Apr Average, Tanzania, United Republic of, TZA
63.2253, 1940, May Average, Tanzania, United Republic of, TZA
7.76641, 1940, Jun Average, Tanzania, United Republic of, TZA
11.7764, 1940, Jul Average, Tanzania, United Republic of, TZA
8.06806, 1940, Aug Average, Tanzania, United Republic of, TZA
9.65094, 1940, Sep Average, Tanzania, United Republic of, TZA
25.2281, 1940, Oct Average, Tanzania, United Republic of, TZA
73.2085, 1940, Nov Average, Tanzania, United Republic of, TZA
106.824, 1940, Dec Average, Tanzania, United Republic of, TZA
160.212, 1941, Jan Average, Tanzania, United Republic of, TZA
114.693, 1941, Feb Average, Tanzania, United Republic of, TZA
185.016, 1941, Mar Average, Tanzania, United Republic of, TZA
129.037, 1941, Apr Average, Tanzania, United Republic of, TZA
63.5194, 1941, May Average, Tanzania, United Republic of, TZA
15.7872, 1941, Jun Average, Tanzania, United Republic of, TZA
4.05238, 1941, Jul Average, Tanzania, United Republic of, TZA
13.7391, 1941, Aug Average, Tanzania, United Republic of, TZA
14.6642, 1941, Sep Average, Tanzania, United Republic of, TZA
20.6933, 1941, Oct Average, Tanzania, United Republic of, TZA
188.474, 1941, Nov Average, Tanzania, United Republic of, TZA
214.511, 1941, Dec Average, Tanzania, United Republic of, TZA
161.127, 1942, Jan Average, Tanzania, United Republic of, TZA
78.4787, 1942, Feb Average, Tanzania, United Republic of, TZA
275.587, 1942, Mar Average, Tanzania, United Republic of, TZA
196.93, 1942, Apr Average, Tanzania, United Republic of, TZA
80.881, 1942, May Average, Tanzania, United Republic of, TZA
8.47444, 1942, Jun Average, Tanzania, United Republic of, TZA
3.98413, 1942, Jul Average, Tanzania, United Republic of, TZA
14.5762, 1942, Aug Average, Tanzania, United Republic of, TZA
4.25772, 1942, Sep Average, Tanzania, United Republic of, TZA
23.8498, 1942, Oct Average, Tanzania, United Republic of, TZA
70.3749, 1942, Nov Average, Tanzania, United Republic of, TZA
143.118, 1942, Dec Average, Tanzania, United Republic of, TZA
108.646, 1943, Jan Average, Tanzania, United Republic of, TZA
177.313, 1943, Feb Average, Tanzania, United Republic of, TZA
129.665, 1943, Mar Average, Tanzania, United Republic of, TZA
166.141, 1943, Apr Average, Tanzania, United Republic of, TZA
85.7927, 1943, May Average, Tanzania, United Republic of, TZA
18.7881, 1943, Jun Average, Tanzania, United Republic of, TZA
8.49731, 1943, Jul Average, Tanzania, United Republic of, TZA
10.8665, 1943, Aug Average, Tanzania, United Republic of, TZA
11.1575, 1943, Sep Average, Tanzania, United Republic of, TZA
8.94085, 1943, Oct Average, Tanzania, United Republic of, TZA
34.9956, 1943, Nov Average, Tanzania, United Republic of, TZA
80.1015, 1943, Dec Average, Tanzania, United Republic of, TZA
152.994, 1944, Jan Average, Tanzania, United Republic of, TZA
108.007, 1944, Feb Average, Tanzania, United Republic of, TZA
193.827, 1944, Mar Average, Tanzania, United Republic of, TZA
177.682, 1944, Apr Average, Tanzania, United Republic of, TZA
61.7066, 1944, May Average, Tanzania, United Republic of, TZA
11.9463, 1944, Jun Average, Tanzania, United Republic of, TZA
6.77936, 1944, Jul Average, Tanzania, United Republic of, TZA
7.15422, 1944, Aug Average, Tanzania, United Republic of, TZA
28.9279, 1944, Sep Average, Tanzania, United Republic of, TZA
43.9347, 1944, Oct Average, Tanzania, United Republic of, TZA
156.183, 1944, Nov Average, Tanzania, United Republic of, TZA
154.657, 1944, Dec Average, Tanzania, United Republic of, TZA
180.745, 1945, Jan Average, Tanzania, United Republic of, TZA
155.954, 1945, Feb Average, Tanzania, United Republic of, TZA
163.014, 1945, Mar Average, Tanzania, United Republic of, TZA
148.713, 1945, Apr Average, Tanzania, United Republic of, TZA
128.318, 1945, May Average, Tanzania, United Republic of, TZA
10.2544, 1945, Jun Average, Tanzania, United Republic of, TZA
5.48572, 1945, Jul Average, Tanzania, United Republic of, TZA
10.8257, 1945, Aug Average, Tanzania, United Republic of, TZA
14.3946, 1945, Sep Average, Tanzania, United Republic of, TZA
14.4968, 1945, Oct Average, Tanzania, United Republic of, TZA
65.8498, 1945, Nov Average, Tanzania, United Republic of, TZA
142.875, 1945, Dec Average, Tanzania, United Republic of, TZA
83.625, 1946, Jan Average, Tanzania, United Republic of, TZA
69.6822, 1946, Feb Average, Tanzania, United Republic of, TZA
114.644, 1946, Mar Average, Tanzania, United Republic of, TZA
204.475, 1946, Apr Average, Tanzania, United Republic of, TZA
66.211, 1946, May Average, Tanzania, United Republic of, TZA
6.97968, 1946, Jun Average, Tanzania, United Republic of, TZA
5.4762, 1946, Jul Average, Tanzania, United Republic of, TZA
8.85666, 1946, Aug Average, Tanzania, United Republic of, TZA
27.7745, 1946, Sep Average, Tanzania, United Republic of, TZA
31.7679, 1946, Oct Average, Tanzania, United Republic of, TZA
94.7595, 1946, Nov Average, Tanzania, United Republic of, TZA
146.112, 1946, Dec Average, Tanzania, United Republic of, TZA
190.102, 1947, Jan Average, Tanzania, United Republic of, TZA
155.155, 1947, Feb Average, Tanzania, United Republic of, TZA
190.759, 1947, Mar Average, Tanzania, United Republic of, TZA
257.571, 1947, Apr Average, Tanzania, United Republic of, TZA
88.258, 1947, May Average, Tanzania, United Republic of, TZA
20.5818, 1947, Jun Average, Tanzania, United Republic of, TZA
6.54294, 1947, Jul Average, Tanzania, United Republic of, TZA
5.65819, 1947, Aug Average, Tanzania, United Republic of, TZA
22.2818, 1947, Sep Average, Tanzania, United Republic of, TZA
22.9688, 1947, Oct Average, Tanzania, United Republic of, TZA
54.9716, 1947, Nov Average, Tanzania, United Republic of, TZA
138.976, 1947, Dec Average, Tanzania, United Republic of, TZA
178.871, 1948, Jan Average, Tanzania, United Republic of, TZA
97.8394, 1948, Feb Average, Tanzania, United Republic of, TZA
180.897, 1948, Mar Average, Tanzania, United Republic of, TZA
153.202, 1948, Apr Average, Tanzania, United Republic of, TZA
57.2366, 1948, May Average, Tanzania, United Republic of, TZA
14.2942, 1948, Jun Average, Tanzania, United Republic of, TZA
8.86974, 1948, Jul Average, Tanzania, United Republic of, TZA
10.4924, 1948, Aug Average, Tanzania, United Republic of, TZA
16.3768, 1948, Sep Average, Tanzania, United Republic of, TZA
39, 1948, Oct Average, Tanzania, United Republic of, TZA
52.8161, 1948, Nov Average, Tanzania, United Republic of, TZA
109.414, 1948, Dec Average, Tanzania, United Republic of, TZA
90.7345, 1949, Jan Average, Tanzania, United Republic of, TZA
142.122, 1949, Feb Average, Tanzania, United Republic of, TZA
92.3868, 1949, Mar Average, Tanzania, United Republic of, TZA
137.856, 1949, Apr Average, Tanzania, United Republic of, TZA
56.5074, 1949, May Average, Tanzania, United Republic of, TZA
9.16621, 1949, Jun Average, Tanzania, United Republic of, TZA
14.0007, 1949, Jul Average, Tanzania, United Republic of, TZA
8.05497, 1949, Aug Average, Tanzania, United Republic of, TZA
10.7591, 1949, Sep Average, Tanzania, United Republic of, TZA
17.8072, 1949, Oct Average, Tanzania, United Republic of, TZA
29.222, 1949, Nov Average, Tanzania, United Republic of, TZA
130.468, 1949, Dec Average, Tanzania, United Republic of, TZA
162.022, 1950, Jan Average, Tanzania, United Republic of, TZA
132.846, 1950, Feb Average, Tanzania, United Republic of, TZA
243.786, 1950, Mar Average, Tanzania, United Republic of, TZA
152.897, 1950, Apr Average, Tanzania, United Republic of, TZA
70.4211, 1950, May Average, Tanzania, United Republic of, TZA
7.2226, 1950, Jun Average, Tanzania, United Republic of, TZA
7.27565, 1950, Jul Average, Tanzania, United Republic of, TZA
12.5121, 1950, Aug Average, Tanzania, United Republic of, TZA
14.9257, 1950, Sep Average, Tanzania, United Republic of, TZA
44.6413, 1950, Oct Average, Tanzania, United Republic of, TZA
54.6477, 1950, Nov Average, Tanzania, United Republic of, TZA
113.909, 1950, Dec Average, Tanzania, United Republic of, TZA
158.356, 1951, Jan Average, Tanzania, United Republic of, TZA
173.333, 1951, Feb Average, Tanzania, United Republic of, TZA
168.428, 1951, Mar Average, Tanzania, United Republic of, TZA
225.818, 1951, Apr Average, Tanzania, United Republic of, TZA
70.4844, 1951, May Average, Tanzania, United Republic of, TZA
16.6756, 1951, Jun Average, Tanzania, United Republic of, TZA
7.67831, 1951, Jul Average, Tanzania, United Republic of, TZA
8.08146, 1951, Aug Average, Tanzania, United Republic of, TZA
9.05824, 1951, Sep Average, Tanzania, United Republic of, TZA
37.7558, 1951, Oct Average, Tanzania, United Republic of, TZA
145.653, 1951, Nov Average, Tanzania, United Republic of, TZA
218.457, 1951, Dec Average, Tanzania, United Republic of, TZA
105.053, 1952, Jan Average, Tanzania, United Republic of, TZA
180.419, 1952, Feb Average, Tanzania, United Republic of, TZA
190.584, 1952, Mar Average, Tanzania, United Republic of, TZA
177.054, 1952, Apr Average, Tanzania, United Republic of, TZA
101.885, 1952, May Average, Tanzania, United Republic of, TZA
10.4158, 1952, Jun Average, Tanzania, United Republic of, TZA
2.94488, 1952, Jul Average, Tanzania, United Republic of, TZA
7.22972, 1952, Aug Average, Tanzania, United Republic of, TZA
22.438, 1952, Sep Average, Tanzania, United Republic of, TZA
24.3531, 1952, Oct Average, Tanzania, United Republic of, TZA
68.4255, 1952, Nov Average, Tanzania, United Republic of, TZA
40.4702, 1952, Dec Average, Tanzania, United Republic of, TZA
139.986, 1953, Jan Average, Tanzania, United Republic of, TZA
62.3973, 1953, Feb Average, Tanzania, United Republic of, TZA
167.629, 1953, Mar Average, Tanzania, United Republic of, TZA
163.71, 1953, Apr Average, Tanzania, United Republic of, TZA
61.3813, 1953, May Average, Tanzania, United Republic of, TZA
10.0691, 1953, Jun Average, Tanzania, United Republic of, TZA
7.97625, 1953, Jul Average, Tanzania, United Republic of, TZA
11.4996, 1953, Aug Average, Tanzania, United Republic of, TZA
23.311, 1953, Sep Average, Tanzania, United Republic of, TZA
23.6105, 1953, Oct Average, Tanzania, United Republic of, TZA
57.0688, 1953, Nov Average, Tanzania, United Republic of, TZA
169.827, 1953, Dec Average, Tanzania, United Republic of, TZA
148.245, 1954, Jan Average, Tanzania, United Republic of, TZA
112.612, 1954, Feb Average, Tanzania, United Republic of, TZA
106.412, 1954, Mar Average, Tanzania, United Republic of, TZA
171.594, 1954, Apr Average, Tanzania, United Republic of, TZA
82.056, 1954, May Average, Tanzania, United Republic of, TZA
8.315, 1954, Jun Average, Tanzania, United Republic of, TZA
5.73808, 1954, Jul Average, Tanzania, United Republic of, TZA
8.10899, 1954, Aug Average, Tanzania, United Republic of, TZA
16.1755, 1954, Sep Average, Tanzania, United Republic of, TZA
20.4483, 1954, Oct Average, Tanzania, United Republic of, TZA
47.3519, 1954, Nov Average, Tanzania, United Republic of, TZA
129.45, 1954, Dec Average, Tanzania, United Republic of, TZA
117.812, 1955, Jan Average, Tanzania, United Republic of, TZA
206.659, 1955, Feb Average, Tanzania, United Republic of, TZA
150.002, 1955, Mar Average, Tanzania, United Republic of, TZA
161.647, 1955, Apr Average, Tanzania, United Republic of, TZA
93.6735, 1955, May Average, Tanzania, United Republic of, TZA
19.3401, 1955, Jun Average, Tanzania, United Republic of, TZA
9.7672, 1955, Jul Average, Tanzania, United Republic of, TZA
5.63897, 1955, Aug Average, Tanzania, United Republic of, TZA
16.5045, 1955, Sep Average, Tanzania, United Republic of, TZA
13.1954, 1955, Oct Average, Tanzania, United Republic of, TZA
46.9297, 1955, Nov Average, Tanzania, United Republic of, TZA
148.824, 1955, Dec Average, Tanzania, United Republic of, TZA
226.592, 1956, Jan Average, Tanzania, United Republic of, TZA
148.944, 1956, Feb Average, Tanzania, United Republic of, TZA
152.685, 1956, Mar Average, Tanzania, United Republic of, TZA
201.837, 1956, Apr Average, Tanzania, United Republic of, TZA
54.2468, 1956, May Average, Tanzania, United Republic of, TZA
12.0315, 1956, Jun Average, Tanzania, United Republic of, TZA
4.63203, 1956, Jul Average, Tanzania, United Republic of, TZA
6.70457, 1956, Aug Average, Tanzania, United Republic of, TZA
16.5856, 1956, Sep Average, Tanzania, United Republic of, TZA
18.7403, 1956, Oct Average, Tanzania, United Republic of, TZA
55.8582, 1956, Nov Average, Tanzania, United Republic of, TZA
130.641, 1956, Dec Average, Tanzania, United Republic of, TZA
190.78, 1957, Jan Average, Tanzania, United Republic of, TZA
136.828, 1957, Feb Average, Tanzania, United Republic of, TZA
169.433, 1957, Mar Average, Tanzania, United Republic of, TZA
215.628, 1957, Apr Average, Tanzania, United Republic of, TZA
104.731, 1957, May Average, Tanzania, United Republic of, TZA
11.2658, 1957, Jun Average, Tanzania, United Republic of, TZA
9.11542, 1957, Jul Average, Tanzania, United Republic of, TZA
5.37768, 1957, Aug Average, Tanzania, United Republic of, TZA
12.8553, 1957, Sep Average, Tanzania, United Republic of, TZA
28.4054, 1957, Oct Average, Tanzania, United Republic of, TZA
58.2982, 1957, Nov Average, Tanzania, United Republic of, TZA
170.864, 1957, Dec Average, Tanzania, United Republic of, TZA
95.7718, 1958, Jan Average, Tanzania, United Republic of, TZA
159.947, 1958, Feb Average, Tanzania, United Republic of, TZA
230.62, 1958, Mar Average, Tanzania, United Republic of, TZA
135.828, 1958, Apr Average, Tanzania, United Republic of, TZA
48.3176, 1958, May Average, Tanzania, United Republic of, TZA
18.0646, 1958, Jun Average, Tanzania, United Republic of, TZA
5.63319, 1958, Jul Average, Tanzania, United Republic of, TZA
7.60373, 1958, Aug Average, Tanzania, United Republic of, TZA
10.3729, 1958, Sep Average, Tanzania, United Republic of, TZA
18.428, 1958, Oct Average, Tanzania, United Republic of, TZA
41.7561, 1958, Nov Average, Tanzania, United Republic of, TZA
150.395, 1958, Dec Average, Tanzania, United Republic of, TZA
